原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,畅通,1.0,,,
,生活状况,1.0,,,
,环境,1.0,,,
,状况,1.0,,,
,特别,1.0,,,
,爱护,1.0,,,
,满腔热情,1.0,,,
,渠道,1.0,,,
,深入开展,1.0,,,
,流动,1.0,,,
,沟通,1.0,,,
,更好,1.0,,,
,方式,1.0,,,
,政府,1.0,,,
,提高,1.0,,,
,推动,1.0,,,
,掌握,1.0,,,
,情况,1.0,,,
,思想观念,1.0,,,
,得人心,1.0,,,
,建立,1.0,,,
,广大,1.0,,,
,就业,1.0,,,
,实际,1.0,,,
,实事,1.0,,,
,好事,1.0,,,
,多办,1.0,,,
,基层,1.0,,,
,地为,1.0,,,
,团结,1.0,,,
,周围,1.0,,,
,各方,1.0,,,
,反映,1.0,,,
,双向,1.0,,,
,及时,1.0,,,
,协调,1.0,,,
,加强,1.0,,,
,力量,1.0,,,
,出现,1.0,,,
,准确,1.0,,,
,党委,1.0,,,
,促进,1.0,,,
,他们,1.0,,,
,之间,1.0,,,
,一线,1.0,,,
,,,,,
科协组织要继续着眼于建设科技工作者之家、当好科技工作者之友，更好地加强自身建设。要按照哪里有科技工作者、科协工作就做到哪里，哪里科技工作者密集、科协组织就建到哪里的要求，扩大科协组织覆盖面和影响力。要以深入开展创先争优活动为契机，着力提高科协组织做好新形势下群众工作的能力和水平，增强科协组织对科技工作者的凝聚力和吸引力。,组织,5.0,科协,科协,科技
,科技,5.0,工作者,工作者,建设
,科协,5.0,科技,科技,加强
,工作者,5.0,组织,组织,提高
,哪里,4.0,哪里,哪里,工作者
,建设,2.0,科协工作,科协工作,工作
,覆盖面,1.0,建到,建到,能力
,要求,1.0,创先争优,创先争优,水平
,自身,1.0,之友,之友,增强
,能力,1.0,当好,当好,组织
,群众,1.0,建设,建设,继续
,继续,1.0,新形势下,新形势下,更好
,科协工作,1.0,深入开展,深入开展,着力
,着眼于,1.0,覆盖面,覆盖面,活动
,着力,1.0,凝聚力,凝聚力,要求
,深入开展,1.0,,,
,活动,1.0,,,
,水平,1.0,,,
,更好,1.0,,,
,新形势下,1.0,,,
,提高,1.0,,,
,按照,1.0,,,
,扩大,1.0,,,
,影响力,1.0,,,
,当好,1.0,,,
,建到,1.0,,,
,工作,1.0,,,
,密集,1.0,,,
,契机,1.0,,,
,增强,1.0,,,
,吸引力,1.0,,,
,加强,1.0,,,
,创先争优,1.0,,,
,凝聚力,1.0,,,
,做好,1.0,,,
,做到,1.0,,,
,之友,1.0,,,
,,,,,
科协工作是国家科技工作的重要组成部分，也是党的群众工作的重要组成部分。希望各级党委和政府从提高自主创新能力、加快建设创新型国家的战略高度，进一步加强和改进对科协工作的领导。要全力支持科协组织依照法律和章程独立自主地开展工作，定期听取科协工作汇报，关心科协干部成长，保障经费投入。要更加重视发挥科协组织为党委和政府科学决策服务的独特作用，重视发挥科协组织在推动科学发展、促进社会和谐中的独特作用，积极引导支持科协所属学会承接政府转移的社会化服务职能。要通过深化科技管理体制改革，优化科技资源配置，完善科技项目申报和科技成果评价机制，有效改变一部分骨干科研人员无法集中精力搞科研的状况，使他们心无旁骛地专注研究、多出成果。要大力宣传、持续宣传科技界涌现的先进典型，充分展示广大科技工作者的卓越贡献、崇高境界和时代风采。,科技,5.0,科协,科协,科技
,科协,5.0,科协工作,科协工作,发展
,组织,3.0,科技,科技,建设
,科协工作,3.0,组织,组织,国家
,政府,3.0,政府,政府,推动
,工作,3.0,组成部分,组成部分,加快
,重视,2.0,独特,独特,加强
,重要,2.0,宣传,宣传,科学
,组成部分,2.0,工作,工作,战略
,独特,2.0,发挥,发挥,研究
,服务,2.0,重视,重视,自主
,宣传,2.0,心无旁骛,心无旁骛,重要
,国家,2.0,先进典型,先进典型,社会
,发挥,2.0,科学决策,科学决策,发挥
,作用,2.0,服务,服务,提高
,高度,1.0,,,
,骨干,1.0,,,
,风采,1.0,,,
,领导,1.0,,,
,项目,1.0,,,
,集中精力,1.0,,,
,通过,1.0,,,
,进一步,1.0,,,
,转移,1.0,,,
,资源配置,1.0,,,
,评价,1.0,,,
,自主,1.0,,,
,职能,1.0,,,
,群众,1.0,,,
,经费,1.0,,,
,管理,1.0,,,
,章程,1.0,,,
,积极,1.0,,,
,科研人员,1.0,,,
,科研,1.0,,,
,科技界,1.0,,,
,科技成果,1.0,,,
,科学决策,1.0,,,
,科学,1.0,,,
,社会化,1.0,,,
,社会,1.0,,,
,研究,1.0,,,
,申报,1.0,,,
,独立自主,1.0,,,
,状况,1.0,,,
,深化,1.0,,,
,涌现,1.0,,,
,法律,1.0,,,
,汇报,1.0,,,
,机制,1.0,,,
,有效,1.0,,,
,更加,1.0,,,
,时代,1.0,,,
,无法,1.0,,,
,改进,1.0,,,
,改变,1.0,,,
,支持,1.0,,,
,提高,1.0,,,
,推动,1.0,,,
,持续,1.0,,,
,投入,1.0,,,
,承接,1.0,,,
,所属,1.0,,,
,战略,1.0,,,
,成长,1.0,,,
,成果,1.0,,,
,心无旁骛,1.0,,,
,引导,1.0,,,
,开展,1.0,,,
,建设,1.0,,,
,广大,1.0,,,
,干部,1.0,,,
,希望,1.0,,,
,工作者,1.0,,,
,崇高,1.0,,,
,展示,1.0,,,
,定期,1.0,,,
,完善,1.0,,,
,学会,1.0,,,
,大力,1.0,,,
,多出,1.0,,,
,境界,1.0,,,
,和谐,1.0,,,
,听取,1.0,,,
,各级党委,1.0,,,
,发展,1.0,,,
,卓越贡献,1.0,,,
,加快,1.0,,,
,加强,1.0,,,
,创新能力,1.0,,,
,创新型,1.0,,,
,关心,1.0,,,
,全力支持,1.0,,,
,党委,1.0,,,
,先进典型,1.0,,,
,充分,1.0,,,
,保障,1.0,,,
,促进,1.0,,,
,依照,1.0,,,
,体制改革,1.0,,,
,优化,1.0,,,
,他们,1.0,,,
,专注,1.0,,,
,一部分,1.0,,,
,,,,,
中国将鼓励外资更多参与中国现代农业、高新技术、先进制造、节能环保、新能源和现代服务业等领域的发展，鼓励外资更多投向中国中西部地区。,中国,3.0,外资,外资,发展
,鼓励,2.0,鼓励,鼓励,中国
,外资,2.0,现代农业,现代农业,领域
,高新技术,1.0,中国,中国,现代
,领域,1.0,高新技术,高新技术,先进
,节能,1.0,中西部,中西部,鼓励
,现代农业,1.0,投向,投向,制造
,现代,1.0,服务业,服务业,高新技术
,环保,1.0,节能,节能,参与
,服务业,1.0,环保,环保,新能源
,新能源,1.0,新能源,新能源,地区
,投向,1.0,先进,先进,现代农业
,地区,1.0,制造,制造,服务业
,发展,1.0,现代,现代,节能
,参与,1.0,领域,领域,环保
,制造,1.0,,,
,先进,1.0,,,
,中西部,1.0,,,
,,,,,
现在，中国已成为世界第一大出口国、第二大进口国、第二大经济体、第四大发明专利国。中国在载人航天、探月工程、超级计算机等尖端科技领域实现重大突破。,第二,2.0,超级计算机,超级计算机,中国
,中国,2.0,探月,探月,领域
,领域,1.0,尖端科技,尖端科技,世界
,重大突破,1.0,第二,第二,实现
,进口国,1.0,发明专利,发明专利,成为
,载人,1.0,进口国,进口国,第一
,超级计算机,1.0,重大突破,重大突破,工程
,航天,1.0,出口国,出口国,航天
,经济体,1.0,载人,载人,重大突破
,第四,1.0,航天,航天,第二
,第一,1.0,经济体,经济体,探月
,现在,1.0,第四,第四,载人
,探月,1.0,中国,中国,现在
,成为,1.0,工程,工程,超级计算机
,工程,1.0,领域,领域,经济体
,尖端科技,1.0,,,
,实现,1.0,,,
,发明专利,1.0,,,
,出口国,1.0,,,
,世界,1.0,,,
,,,,,
中国产业结构不够合理，城乡区域发展不协调，经济发展质量需要改善，特别是经济增长的资源环境约束强化，科技创新能力不强，就业总量压力和结构性矛盾并存。中国实现自己的发展目标需要继续付出艰苦努力。,发展,3.0,发展,发展,科技
,需要,2.0,创新能力,创新能力,发展
,经济,2.0,需要,需要,经济
,中国,2.0,并存,并存,中国
,资源,1.0,艰苦,艰苦,实现
,质量,1.0,产业结构,产业结构,资源
,艰苦,1.0,城乡,城乡,创新能力
,自己,1.0,结构性,结构性,需要
,继续,1.0,付出,付出,努力
,结构性,1.0,经济,经济,环境
,约束,1.0,约束,约束,强化
,科技,1.0,强化,强化,继续
,矛盾,1.0,不够,不够,增长
,目标,1.0,总量,总量,自己
,环境,1.0,协调,协调,特别
,特别,1.0,,,
,改善,1.0,,,
,总量,1.0,,,
,强化,1.0,,,
,并存,1.0,,,
,就业,1.0,,,
,实现,1.0,,,
,增长,1.0,,,
,城乡,1.0,,,
,合理,1.0,,,
,压力,1.0,,,
,协调,1.0,,,
,区域,1.0,,,
,努力,1.0,,,
,创新能力,1.0,,,
,付出,1.0,,,
,产业结构,1.0,,,
,不够,1.0,,,
,,,,,
我们也将继续鼓励中国企业在相互尊重、平等互利基础上加大在拉美投资兴业力度，拓展农业、制造业、基础设施建设、新能源、航空航天等领域合作，积极探索新的合作方式，不断提升中拉合作水平。,合作,3.0,合作,合作,建设
,鼓励,1.0,中拉,中拉,我们
,领域,1.0,相互尊重,相互尊重,合作
,航空航天,1.0,平等互利,平等互利,中国
,继续,1.0,航空航天,航空航天,领域
,积极探索,1.0,积极探索,积极探索,企业
,相互尊重,1.0,拉美,拉美,基础
,水平,1.0,兴业,兴业,农业
,方式,1.0,基础设施,基础设施,提升
,新能源,1.0,拓展,拓展,不断
,提升,1.0,制造业,制造业,水平
,拓展,1.0,鼓励,鼓励,加大
,拉美,1.0,新能源,新能源,鼓励
,投资,1.0,力度,力度,力度
,我们,1.0,加大,加大,继续
,建设,1.0,,,
,平等互利,1.0,,,
,基础设施,1.0,,,
,基础,1.0,,,
,加大,1.0,,,
,力度,1.0,,,
,制造业,1.0,,,
,农业,1.0,,,
,兴业,1.0,,,
,企业,1.0,,,
,中拉,1.0,,,
,中国,1.0,,,
,不断,1.0,,,
,,,,,
明朝末年，中国开始落后于西方国家的发展，近代更是陷入了列强欺凌、被动挨打的境地。其中一个重要原因，就是封建社会统治者闭关自守、夜郎自大，看不到文艺复兴以来特别是工业革命以后世界发生的巨大变化，拒绝学习国外先进的科学技术和其他先进的东西。封闭必然落后，落后就要挨打，教训是深刻的。,落后,3.0,落后,落后,发展
,先进,2.0,先进,先进,国家
,陷入,1.0,夜郎自大,夜郎自大,中国
,闭关自守,1.0,被动挨打,被动挨打,世界
,重要,1.0,闭关自守,闭关自守,重要
,近代,1.0,欺凌,欺凌,科学技术
,西方,1.0,巨大变化,巨大变化,先进
,被动挨打,1.0,挨打,挨打,一个
,统治者,1.0,工业革命,工业革命,特别
,科学技术,1.0,文艺复兴,文艺复兴,以来
,看不到,1.0,列强,列强,就是
,特别,1.0,封建社会,封建社会,学习
,深刻,1.0,境地,境地,深刻
,欺凌,1.0,看不到,看不到,发生
,末年,1.0,封闭,封闭,落后
,更是,1.0,,,
,明朝,1.0,,,
,文艺复兴,1.0,,,
,教训,1.0,,,
,挨打,1.0,,,
,拒绝,1.0,,,
,必然,1.0,,,
,开始,1.0,,,
,巨大变化,1.0,,,
,工业革命,1.0,,,
,就要,1.0,,,
,就是,1.0,,,
,封闭,1.0,,,
,封建社会,1.0,,,
,学习,1.0,,,
,夜郎自大,1.0,,,
,境地,1.0,,,
,国家,1.0,,,
,国外,1.0,,,
,发生,1.0,,,
,发展,1.0,,,
,原因,1.0,,,
,列强,1.0,,,
,其他,1.0,,,
,其中,1.0,,,
,以来,1.0,,,
,以后,1.0,,,
,中国,1.0,,,
,东西,1.0,,,
,世界,1.0,,,
,一个,1.0,,,
,,,,,
要坚持围绕中心、服务大局，深入基层、面向群众，更加扎实有效做好建设节水型社会科普工作，在全社会形成节约用水合理用水的良好风尚。,社会,2.0,服务大局,服务大局,建设
,风尚,1.0,节水型,节水型,社会
,面向,1.0,节约用水,节约用水,坚持
,节约用水,1.0,深入基层,深入基层,形成
,节水型,1.0,风尚,风尚,工作
,良好,1.0,科普,科普,更加
,群众,1.0,社会,社会,科普
,科普,1.0,扎实,扎实,围绕
,用水,1.0,用水,用水,中心
,深入基层,1.0,面向,面向,面向
,服务大局,1.0,围绕,围绕,有效
,有效,1.0,做好,做好,群众
,更加,1.0,群众,群众,良好
,扎实,1.0,合理,合理,做好
,形成,1.0,坚持,坚持,合理
,建设,1.0,,,
,工作,1.0,,,
,坚持,1.0,,,
,围绕,1.0,,,
,合理,1.0,,,
,做好,1.0,,,
,中心,1.0,,,
,,,,,
我国人均水资源占有量低，节水是解决我国水问题的根本出路。节水环保科普展，突出了水生态保护、水环境治理和水资源节约，有利于在全社会形成节约用水、合理用水的良好风尚。,节水,2.0,节水,节水,我国
,水资源,2.0,水资源,水资源,社会
,我国,2.0,节约用水,节约用水,问题
,风尚,1.0,环境治理,环境治理,形成
,问题,1.0,占有量,占有量,解决
,解决,1.0,我国,我国,科普
,节约用水,1.0,风尚,风尚,保护
,节约,1.0,科普,科普,突出
,良好,1.0,用水,用水,生态
,突出,1.0,出路,出路,有利于
,科普,1.0,节约,节约,根本
,社会,1.0,人均,人均,节约
,用水,1.0,生态,生态,良好
,生态,1.0,环保,环保,合理
,环境治理,1.0,有利于,有利于,节水
,环保,1.0,,,
,根本,1.0,,,
,有利于,1.0,,,
,形成,1.0,,,
,合理,1.0,,,
,占有量,1.0,,,
,出路,1.0,,,
,保护,1.0,,,
,人均,1.0,,,
,,,,,
中国是缺水的国家，这个观念要普及，中国必须通过节水来解决水资源的问题，节水这个问题作为国家战略一定要落实到实处，变成一个个具体的实际行动。科普本身就是一个实际行动，让人们认识到事情的重要性，并知道做法的可行途径。,问题,2.0,实际行动,实际行动,国家
,这个,2.0,节水,节水,中国
,节水,2.0,实处,实处,战略
,实际行动,2.0,科普,科普,问题
,国家,2.0,缺水,缺水,必须
,中国,2.0,水资源,水资源,作为
,重要性,1.0,国家,国家,一个
,通过,1.0,可行,可行,解决
,途径,1.0,问题,问题,科普
,认识,1.0,普及,普及,这个
,解决,1.0,重要性,重要性,就是
,观念,1.0,这个,这个,通过
,落实,1.0,落实,落实,认识
,缺水,1.0,观念,观念,落实
,科普,1.0,途径,途径,一定
,知道,1.0,,,
,水资源,1.0,,,
,本身,1.0,,,
,普及,1.0,,,
,战略,1.0,,,
,必须,1.0,,,
,就是,1.0,,,
,实处,1.0,,,
,可行,1.0,,,
,变成,1.0,,,
,具体,1.0,,,
,做法,1.0,,,
,作为,1.0,,,
,人们,1.0,,,
,事情,1.0,,,
,一定,1.0,,,
,一个个,1.0,,,
,一个,1.0,,,
,,,,,
青少年是祖国的未来、科学的希望。广大青少年从小养成爱科学、学科学的良好习惯，增强对科学技术的兴趣和爱好，掌握必要的科学知识，培养初步的科学探究能力。希望全社会都能满腔热情关心青少年全面发展和成长成才，组织青少年开展多种形式科普活动和社会实践，为建设创新型国家培养更多后备人才。,青少年,4.0,青少年,青少年,发展
,科学,4.0,科学,科学,建设
,社会,2.0,培养,培养,国家
,希望,2.0,科普活动,科普活动,科学
,培养,2.0,满腔热情,满腔热情,人才
,良好习惯,1.0,良好习惯,良好习惯,社会
,能力,1.0,成才,成才,能力
,组织,1.0,希望,希望,科学技术
,科普活动,1.0,科学知识,科学知识,广大
,科学知识,1.0,多种形式,多种形式,全面
,科学技术,1.0,探究,探究,增强
,祖国,1.0,社会,社会,组织
,爱好,1.0,后备,后备,希望
,满腔热情,1.0,创新型,创新型,开展
,未来,1.0,爱好,爱好,创新型
,探究,1.0,,,
,掌握,1.0,,,
,成长,1.0,,,
,成才,1.0,,,
,必要,1.0,,,
,开展,1.0,,,
,建设,1.0,,,
,广大,1.0,,,
,实践,1.0,,,
,多种形式,1.0,,,
,增强,1.0,,,
,国家,1.0,,,
,后备,1.0,,,
,发展,1.0,,,
,初步,1.0,,,
,创新型,1.0,,,
,养成,1.0,,,
,兴趣,1.0,,,
,关心,1.0,,,
,全面,1.0,,,
,从小,1.0,,,
,人才,1.0,,,
,,,,,
今年的全国科普日活动主题鲜明、设计新颖、形式活泼。特别是科普日北京主场活动与举办科学嘉年华活动相结合，深入基层社区，面向千家万户，既是一次生动的水情、水利、水知识普及教育活动，又是一次落实“社区科普益民计划”，让科普工作走进城市社区、走进居民生活的成功尝试。,科普,4.0,科普,科普,科学
,活动,4.0,社区,社区,工作
,社区,3.0,活动,活动,生活
,走进,2.0,走进,走进,科普
,一次,2.0,主题鲜明,主题鲜明,活动
,面向,1.0,深入基层,深入基层,全国
,设计,1.0,普及教育,普及教育,知识
,计划,1.0,嘉年华,嘉年华,面向
,落实,1.0,水情,水情,特别
,科学,1.0,千家万户,千家万户,成功
,知识,1.0,一次,一次,计划
,相结合,1.0,主场,主场,城市
,益民,1.0,益民,益民,落实
,生活,1.0,新颖,新颖,社区
,生动,1.0,水利,水利,一次
,特别,1.0,,,
,深入基层,1.0,,,
,活泼,1.0,,,
,水情,1.0,,,
,水利,1.0,,,
,普及教育,1.0,,,
,新颖,1.0,,,
,成功,1.0,,,
,形式,1.0,,,
,工作,1.0,,,
,居民,1.0,,,
,尝试,1.0,,,
,城市,1.0,,,
,嘉年华,1.0,,,
,千家万户,1.0,,,
,北京,1.0,,,
,全国,1.0,,,
,今年,1.0,,,
,举办,1.0,,,
,主题鲜明,1.0,,,
,主场,1.0,,,
,,,,,
社区是社会的基本单元。在我国，建设和谐社会的基础在社区，加强和创新社会管理的重心在社区，提高全民科技文化素质的根基也在社区。着力加强社区科普工作对落实《全民科学素质行动计划纲要》十分重要。,社区,5.0,社区,社区,创新
,社会,2.0,全民,全民,科技
,加强,2.0,文化素质,文化素质,建设
,全民,2.0,加强,加强,我国
,重要,1.0,科普,科普,加强
,重心,1.0,行动计划,行动计划,科学
,行动计划,1.0,和谐社会,和谐社会,重要
,落实,1.0,社会,社会,基础
,纲要,1.0,纲要,纲要,社会
,素质,1.0,根基,根基,提高
,管理,1.0,素质,素质,工作
,科普,1.0,单元,单元,管理
,科技,1.0,重心,重心,科普
,科学,1.0,着力,着力,着力
,着力,1.0,落实,落实,素质
,根基,1.0,,,
,文化素质,1.0,,,
,提高,1.0,,,
,我国,1.0,,,
,建设,1.0,,,
,工作,1.0,,,
,基础,1.0,,,
,基本,1.0,,,
,和谐社会,1.0,,,
,单元,1.0,,,
,十分,1.0,,,
,创新,1.0,,,
,,,,,
中国科协和北京市要认真总结茉藜园社区在实施中国科协制定的“社区科普益民计划”方面的有益经验，加大对社区科普支持力度，引导更多科技工作者、科普工作者深入社区、深入群众，开展丰富多彩的科学普及活动。同时要进一步发挥社区科普志愿者的作用，不断提高社区居民科学素质。,社区,6.0,社区,社区,科技
,科普,4.0,科普,科普,科学
,工作者,2.0,中国科协,中国科协,发挥
,中国科协,2.0,工作者,工作者,提高
,进一步,1.0,茉藜园,茉藜园,作用
,认真总结,1.0,深入群众,深入群众,工作者
,计划,1.0,科学普及,科学普及,不断
,茉藜园,1.0,认真总结,认真总结,支持
,经验,1.0,益民,益民,方面
,素质,1.0,丰富多彩,丰富多彩,加大
,科技,1.0,志愿者,志愿者,开展
,科学普及,1.0,有益,有益,实施
,科学,1.0,素质,素质,力度
,益民,1.0,北京市,北京市,进一步
,深入群众,1.0,引导,引导,科普
,深入,1.0,,,
,活动,1.0,,,
,有益,1.0,,,
,方面,1.0,,,
,支持,1.0,,,
,提高,1.0,,,
,志愿者,1.0,,,
,引导,1.0,,,
,开展,1.0,,,
,居民,1.0,,,
,实施,1.0,,,
,同时,1.0,,,
,发挥,1.0,,,
,北京市,1.0,,,
,加大,1.0,,,
,力度,1.0,,,
,制定,1.0,,,
,作用,1.0,,,
,丰富多彩,1.0,,,
,不断,1.0,,,
,,,,,
各级党委和政府及时研究和帮助解决科普工作中遇到的困难和问题，支持科协组织广泛深入普及科学知识、为建设节水型社会和创新型国家发挥更大作用。,问题,1.0,节水型,节水型,建设
,遇到,1.0,科协,科协,国家
,解决,1.0,各级党委,各级党委,研究
,节水型,1.0,科学知识,科学知识,社会
,组织,1.0,科普,科普,发挥
,科普,1.0,创新型,创新型,问题
,科学知识,1.0,普及,普及,作用
,科协,1.0,更大,更大,工作
,社会,1.0,深入,深入,支持
,研究,1.0,发挥,发挥,组织
,深入,1.0,遇到,遇到,创新型
,更大,1.0,及时,及时,解决
,普及,1.0,困难,困难,政府
,政府,1.0,帮助,帮助,科普
,支持,1.0,广泛,广泛,科协
,建设,1.0,,,
,广泛,1.0,,,
,帮助,1.0,,,
,工作,1.0,,,
,国家,1.0,,,
,困难,1.0,,,
,各级党委,1.0,,,
,发挥,1.0,,,
,及时,1.0,,,
,创新型,1.0,,,
,作用,1.0,,,
,,,,,
在运用我们党在长期实践中积累的有效方法的同时，要适应新形势新情况特别是当今社会信息网络化的特点，进一步拓展调研渠道、丰富调研手段、创新调研方式，学习、掌握和运用现代科学技术的调研方法，如问卷调查、统计调查、抽样调查、专家调查、网络调查等，并逐步把现代信息技术引入调研领域，提高调研的效率和科学性。,调研,6.0,调研,调研,创新
,运用,2.0,运用,运用,我们
,调查,2.0,长期实践,长期实践,领域
,现代,2.0,统计调查,统计调查,提高
,方法,2.0,调查,调查,科学技术
,领域,1.0,现代,现代,现代
,问卷调查,1.0,当今社会,当今社会,方式
,长期实践,1.0,网络化,网络化,进一步
,逐步,1.0,方法,方法,掌握
,适应,1.0,抽样调查,抽样调查,特别
,进一步,1.0,问卷调查,问卷调查,信息技术
,网络化,1.0,科学性,科学性,同时
,网络,1.0,信息技术,信息技术,运用
,统计调查,1.0,拓展,拓展,学习
,积累,1.0,科学技术,科学技术,有效
,科学技术,1.0,,,
,科学性,1.0,,,
,特点,1.0,,,
,特别,1.0,,,
,渠道,1.0,,,
,有效,1.0,,,
,方式,1.0,,,
,效率,1.0,,,
,提高,1.0,,,
,掌握,1.0,,,
,拓展,1.0,,,
,抽样调查,1.0,,,
,手段,1.0,,,
,我们,1.0,,,
,情况,1.0,,,
,形势,1.0,,,
,当今社会,1.0,,,
,引入,1.0,,,
,学习,1.0,,,
,同时,1.0,,,
,创新,1.0,,,
,信息技术,1.0,,,
,信息,1.0,,,
,丰富,1.0,,,
,专家,1.0,,,
,,,,,
在新的历史起点上深化中美农业交流合作，要加强科技合作，着力提高农业生产效率，推动农业可持续发展。,农业,3.0,农业,农业,科技
,合作,2.0,合作,合作,发展
,起点,1.0,起点,起点,推动
,科技,1.0,着力,着力,加强
,着力,1.0,深化,深化,合作
,生产,1.0,效率,效率,农业
,深化,1.0,交流,交流,提高
,效率,1.0,科技,科技,生产
,提高,1.0,加强,加强,深化
,推动,1.0,推动,推动,持续
,持续,1.0,持续,持续,交流
,发展,1.0,提高,提高,着力
,历史,1.0,历史,历史,历史
,加强,1.0,生产,生产,效率
,交流,1.0,发展,发展,起点
,,,,,
我看到的一个统计资料反映，美国对高技术产品的严格管制导致很多有优势的美国公司丧失了在中国的潜在市场机会：2001年至2011年，中国进口高技术产品从560亿美元增至4630亿美元，年均增幅23.5%。同一时期自美国进口的高技术产品，则由2011年占中国高技术产品进口总额的16.7%降到2011年的6.3%。如果美国2011年对华高技术产品出口能够保持2011年的比重，则美国对华出口额可增加近500亿美元。由此可见，放宽对华出口管制对美国有很大好处。扭转中美贸易不平衡，最有效的办法不是限制中国对美出口，而是要扩大美国对华出口。,高技术,5.0,2011,2011,中国
,美国,5.0,高技术,高技术,优势
,产品,5.0,对华,对华,市场
,2011,5.0,产品,产品,一个
,对华,4.0,出口,出口,产品
,出口,4.0,美国,美国,高技术
,中国,4.0,亿美元,亿美元,有效
,亿美元,3.0,管制,管制,时期
,进口,2.0,进口,进口,能够
,管制,2.0,中国,中国,保持
,限制,1.0,2001,2001,很多
,降到,1.0,560,560,扩大
,贸易,1.0,4630,4630,增加
,能够,1.0,23.5%,23.5%,美国
,而是,1.0,16.7%,16.7%,看到
,美国进口,1.0,,,
,美国公司,1.0,,,
,统计资料,1.0,,,
,看到,1.0,,,
,由此可见,1.0,,,
,潜在,1.0,,,
,比重,1.0,,,
,机会,1.0,,,
,有效,1.0,,,
,时期,1.0,,,
,放宽,1.0,,,
,扭转,1.0,,,
,扩大,1.0,,,
,总额,1.0,,,
,很大,1.0,,,
,很多,1.0,,,
,年均,1.0,,,
,平衡,1.0,,,
,市场,1.0,,,
,导致,1.0,,,
,对美,1.0,,,
,如果,1.0,,,
,好处,1.0,,,
,增至,1.0,,,
,增幅,1.0,,,
,增加,1.0,,,
,同一,1.0,,,
,反映,1.0,,,
,办法,1.0,,,
,出口额,1.0,,,
,保持,1.0,,,
,优势,1.0,,,
,丧失,1.0,,,
,严格,1.0,,,
,不是,1.0,,,
,一个,1.0,,,
,6.3%,1.0,,,
,560,1.0,,,
,500,1.0,,,
,4630,1.0,,,
,23.5%,1.0,,,
,2001,1.0,,,
,16.7%,1.0,,,
,,,,,
今后，我们还将继续拓展对外开放广度和深度，鼓励一切在华企业，包括在华外资企业，在中国国内市场上公平竞争、积极创新，在赢得市场的同时推动技术进步和社会发展。鼓励创新离不开对知识产权的保护。当前，中国正在着力营造更加公开透明的法律政策环境，继续从司法和行政两个方面加强知识产权保护，包括建立副总理级的知识产权保护协调机制，为本国企业和在华外资企业提供更加安全的经营环境。,知识产权,3.0,知识产权,知识产权,创新
,保护,3.0,外资企业,外资企业,发展
,鼓励,2.0,保护,保护,技术
,继续,2.0,鼓励,鼓励,推动
,环境,2.0,创新,创新,加强
,更加,2.0,更加,更加,我们
,市场,2.0,环境,环境,中国
,外资企业,2.0,公平竞争,公平竞争,企业
,包括,2.0,广度,广度,社会
,创新,2.0,继续,继续,积极
,企业,2.0,包括,包括,方面
,中国,2.0,企业,企业,安全
,透明,1.0,对外开放,对外开放,机制
,进步,1.0,离不开,离不开,更加
,赢得,1.0,营造,营造,环境
,行政,1.0,,,
,营造,1.0,,,
,经营,1.0,,,
,积极,1.0,,,
,离不开,1.0,,,
,社会,1.0,,,
,着力,1.0,,,
,深度,1.0,,,
,法律,1.0,,,
,正在,1.0,,,
,机制,1.0,,,
,本国,1.0,,,
,方面,1.0,,,
,政策,1.0,,,
,提供,1.0,,,
,推动,1.0,,,
,拓展,1.0,,,
,技术,1.0,,,
,我们,1.0,,,
,总理,1.0,,,
,当前,1.0,,,
,建立,1.0,,,
,广度,1.0,,,
,对外开放,1.0,,,
,安全,1.0,,,
,国内,1.0,,,
,同时,1.0,,,
,司法,1.0,,,
,发展,1.0,,,
,协调,1.0,,,
,加强,1.0,,,
,公开,1.0,,,
,公平竞争,1.0,,,
,今后,1.0,,,
,两个,1.0,,,
,一切,1.0,,,
,,,,,
继续推进产业转型升级，深化经济结构调整，是中美塑造各自发展新模式的共同战略取向。希望两国企业敏锐抓住两国产业结构调整的契机，加快推动在清洁能源、信息技术、电动汽车、新材料、医药和医疗器械、再制造等新兴领域开展合作，为深化经贸合作注入新的动力。我们要鼓励两国企业加强在高铁、公路、港口、桥梁、智能电网、体育和医疗中心、宜居社区等领域的项目建设、融资，以及技术交流等方面合作。,领域,2.0,深化,深化,发展
,结构调整,2.0,结构调整,结构调整,技术
,深化,2.0,合作,合作,建设
,合作,2.0,产业,产业,经济
,企业,2.0,领域,领域,推动
,产业,2.0,宜居,宜居,加快
,鼓励,1.0,经贸合作,经贸合作,加强
,高铁,1.0,高铁,高铁,产业
,项目,1.0,医疗器械,医疗器械,我们
,转型,1.0,敏锐,敏锐,合作
,融资,1.0,电动汽车,电动汽车,领域
,能源,1.0,企业,企业,战略
,继续,1.0,取向,取向,企业
,经贸合作,1.0,信息技术,信息技术,推进
,经济,1.0,契机,契机,方面
,社区,1.0,,,
,电网,1.0,,,
,电动汽车,1.0,,,
,港口,1.0,,,
,清洁,1.0,,,
,注入,1.0,,,
,模式,1.0,,,
,桥梁,1.0,,,
,材料,1.0,,,
,智能,1.0,,,
,方面,1.0,,,
,新兴,1.0,,,
,敏锐,1.0,,,
,推进,1.0,,,
,推动,1.0,,,
